deltablue,0.30474854251619904,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
dict_call_generator,0.6370539387192882,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
dict_call_keywords,1.0024411709641545,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
dict_clear,0.480644476845451,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
dict_copy,0.9500896922634279,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
dict_del_item,0.8315223973374508,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
dict_iteration,0.9283655419413686,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
dict_set_default,0.45617589418956195,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
dict_to_list,0.7153539199385807,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
encode_decode,0.7929649796687914,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
enums,0.09813217359924038,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
float_abs,0.538269283131208,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
generators,0.528467638030054,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
get_namedtuple_item,0.5554249693713725,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
hexiom,0.6126315665710699,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
in_list,1.0685080432873324,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
in_set,1.1285592897416477,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
in_tuple,1.049776641430509,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
int_bitwise_ops,0.7233643382404943,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
int_divmod,0.7082326656483288,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
int_list,0.8870837359779394,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
int_long_bitwise_ops,0.8656092324815272,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
int_to_float,0.4922453155983053,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
keyword_args_from_interpreted,0.7300148598785874,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
list_add_in_place,1.0220164697716987,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
list_append_large,0.4837077718524772,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
list_append_small,0.47084107732007596,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
list_comprehension,0.6611985315793878,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
list_concatenate,0.9087172777939595,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
list_copy,0.8874109673238252,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
list_equality,1.0204302308872604,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
list_for_reversed,0.8842723997657687,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
list_from_range,0.8950657284061039,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
list_from_tuple,0.7406955328999214,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
list_index,0.8595998035859422,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
list_insert,0.6970582143185923,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
list_remove,0.811843819193072,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
list_slicing,1.0321336117675146,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
map_builtin,0.805738290037163,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
matrix_multiply,0.31603964750306485,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
method_object,0.54284886391246,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
min_max_pair,0.13189620466658641,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
min_max_sequence,0.7869960940876606,Intel Core i5-1145G7 (64-bit),3.8.10,Intel Core i5-1145G7 (64-bit),3.13.1
